Cluster-15354.28485,GO:0016705
Cluster-15354.28956,GO:0043565
Cluster-15354.29049,GO:0016787
Cluster-15354.29396,GO:0005524
Cluster-15354.30036,GO:0004842
Cluster-15354.30632,GO:0005515
Cluster-15354.31002,GO:0000166
Cluster-15354.31054,GO:0005515
Cluster-15354.3238,GO:0020037
Cluster-15354.32438,GO:0020037
Cluster-15354.32560,GO:0008270
Cluster-15354.32579,GO:0005524
Cluster-15354.33019,GO:0003723
Cluster-15354.33813,GO:0005507
Cluster-15354.34522,GO:0016301
Cluster-15354.34715,GO:0030983
Cluster-15354.35078,GO:0005524
Cluster-15354.35096,GO:0004672
Cluster-15354.36518,GO:0003887
Cluster-15354.37051,GO:0005525
Cluster-15354.37055,GO:0005525
Cluster-15354.37256,GO:0016491
Cluster-15354.37264,GO:0008061
Cluster-15354.3746,GO:0005201
Cluster-15354.37521,GO:0016758
Cluster-15354.38251,GO:0005515
Cluster-15354.38394,GO:0003676
Cluster-15354.38428,GO:0003735
Cluster-15354.38429,GO:0003677
Cluster-15354.38767,GO:0003924
Cluster-15354.39134,GO:0003723
Cluster-15354.39187,GO:0005525
Cluster-15354.39338,GO:0005515
Cluster-15354.39386,GO:0016772
Cluster-15354.39426,GO:0003677
Cluster-15354.39541,GO:0004842
Cluster-15354.39597,GO:0016788
Cluster-15354.39665,GO:0015171
Cluster-15354.39819,GO:0020037
Cluster-15354.40116,GO:0019871
Cluster-15354.40658,GO:0008312
Cluster-15354.40926,GO:0003755
Cluster-15354.41046,GO:0005515
Cluster-15354.41522,GO:0003743
Cluster-15354.41734,GO:0003700
Cluster-15354.42500,GO:0005524
Cluster-15354.42634,GO:0005515
Cluster-15354.43454,GO:0016705
Cluster-15354.43459,GO:0016705
Cluster-15354.43464,GO:0016705
Cluster-15354.43585,GO:0005524
Cluster-15354.43630,GO:0045502
Cluster-15354.43631,GO:0030145
Cluster-15354.43635,GO:0003678
Cluster-15354.44091,GO:0005524
Cluster-15354.44208,GO:0003700
Cluster-15354.44343,GO:0004672
Cluster-15354.44529,GO:0003924
Cluster-15354.44530,GO:0004812
Cluster-15354.44618,GO:0020037
Cluster-15354.44683,GO:0030246
Cluster-15354.44803,GO:0005515
Cluster-15354.44983,GO:0003677
Cluster-15354.45460,GO:0003743
Cluster-15354.45461,GO:0031369
Cluster-15354.45547,GO:0005509
Cluster-15354.46192,GO:0003968
Cluster-15354.46464,GO:0005515
Cluster-15354.46589,GO:0004525
Cluster-15354.46731,GO:0008565
Cluster-15354.47108,GO:0018024
Cluster-15354.47114,GO:0042393
Cluster-15354.47145,GO:0003677
Cluster-15354.47641,GO:0008270
Cluster-15354.47795,GO:0003857
Cluster-15354.47836,GO:0051082
Cluster-15354.47839,GO:0005515
Cluster-15354.47842,GO:0031072
Cluster-15354.48096,GO:0003700
Cluster-15354.48097,GO:0043565
Cluster-15354.48745,GO:0043565
Cluster-15354.49498,GO:0003677
Cluster-15354.49807,GO:0003677
Cluster-15354.49839,GO:0020037
Cluster-15354.50056,GO:0003677
Cluster-15354.50146,GO:0019001
Cluster-15354.50569,GO:0000772
Cluster-15354.5065,GO:0005524
Cluster-15354.50842,GO:0043130
Cluster-15354.50921,GO:0046872
Cluster-15354.50985,GO:0003924
Cluster-15354.51379,GO:0045182
Cluster-15354.5177,GO:0003677
Cluster-15354.51990,GO:0008168
Cluster-15354.51991,GO:0016829
Cluster-15354.52132,GO:0016887
Cluster-15354.52333,GO:0005524
Cluster-15354.52439,GO:0008270
Cluster-15354.526,GO:0003700
Cluster-15354.52914,GO:0046873
Cluster-15354.52920,GO:0051033
Cluster-15354.5338,GO:0000287
Cluster-15354.53393,GO:0004748
Cluster-15354.53712,GO:0016798
Cluster-15354.54116,GO:0008092
Cluster-15354.54714,GO:0045735
Cluster-15354.54847,GO:0005524
Cluster-15354.55216,GO:0051287
Cluster-15354.55691,GO:0051539
Cluster-15354.56117,GO:0000166
Cluster-15354.56273,GO:0016209
Cluster-15354.56970,GO:0050840
Cluster-15354.56984,GO:0008270
Cluster-15354.57504,GO:0008061
Cluster-15354.57513,GO:0005524
Cluster-15354.57734,GO:0016836
Cluster-15354.5780,GO:0016787
Cluster-15354.57859,GO:0000166
Cluster-15354.57921,GO:0031072
Cluster-15354.57950,GO:0051082
Cluster-15354.57958,GO:0046872
Cluster-15354.58097,GO:0050151
Cluster-15354.5826,GO:0008270
Cluster-15354.58605,GO:0005524
Cluster-15354.59200,GO:0003824
Cluster-15354.59428,GO:0003677
Cluster-15354.59875,GO:0003735
Cluster-15354.60809,GO:0004672
Cluster-15354.60902,GO:0020037
Cluster-15354.60928,GO:0051082
Cluster-15354.61020,GO:0016620
Cluster-15354.61032,GO:0005515
Cluster-15354.61148,GO:0003677
Cluster-15354.61278,GO:0016772
Cluster-15354.61464,GO:0046872
Cluster-15354.61580,GO:0005515
Cluster-15354.61992,GO:0010181
Cluster-15354.62009,GO:0004733
Cluster-15354.62200,GO:0004601
Cluster-15354.62443,GO:0008270
Cluster-15354.62464,GO:0016491
Cluster-15354.62799,GO:0020037
Cluster-15354.62937,GO:0004655
Cluster-15354.6318,GO:0046872
Cluster-15354.63988,GO:0020037
Cluster-15354.64541,GO:0016491
Cluster-15354.64626,GO:0004672
Cluster-15354.64627,GO:0003676
Cluster-15354.64834,GO:0005515
Cluster-15354.65618,GO:0004842
Cluster-15354.66312,GO:0016813
Cluster-15354.66524,GO:0051082
Cluster-15354.66565,GO:0005515
Cluster-15354.67001,GO:0009055
Cluster-15354.67552,GO:0005515
Cluster-15354.67798,GO:0005515
Cluster-15354.67896,GO:0003682
Cluster-15354.67954,GO:0005524
Cluster-15354.68034,GO:0000166
Cluster-15354.68052,GO:0008270
Cluster-15354.68250,GO:0003824
Cluster-15354.68301,GO:0004842
Cluster-15354.68515,GO:0051082
Cluster-15354.68570,GO:0008270
Cluster-15354.69128,GO:0005452
Cluster-15354.69209,GO:0004190
Cluster-15354.69263,GO:0003735
Cluster-15354.69292,GO:0046406
Cluster-15354.69328,GO:0016762
Cluster-15354.69513,GO:0003746
Cluster-15354.69514,GO:0003676
Cluster-15354.69551,GO:0008565
Cluster-15354.69822,GO:0004672
Cluster-15354.69922,GO:0016705
Cluster-15354.69937,GO:0016616
Cluster-15354.70007,GO:0050661
Cluster-15354.70175,GO:2001070
Cluster-15354.70176,GO:0003723
Cluster-15354.70310,GO:0016597
Cluster-15354.70532,GO:0008270
Cluster-15354.70626,GO:0004672
Cluster-15354.70808,GO:0051082
Cluster-15354.71608,GO:0051539
Cluster-15354.7165,GO:0016671
Cluster-15354.72020,GO:0046872
Cluster-15354.72231,GO:0016149
Cluster-15354.72287,GO:0046983
Cluster-15354.72361,GO:0051287
Cluster-15354.72546,GO:0008270
Cluster-15354.7263,GO:0051536
Cluster-15354.72758,GO:0003723
Cluster-15354.72976,GO:0003899
Cluster-15354.72986,GO:0030507
Cluster-15354.73133,GO:0005524
Cluster-15354.73572,GO:0003677
Cluster-15354.74016,GO:0003677
Cluster-15354.74090,GO:0030976
Cluster-15354.74237,GO:0005509
Cluster-15354.74611,GO:0000166
Cluster-15354.74861,GO:0046872
Cluster-15354.75007,GO:0005509
Cluster-15354.75024,GO:0005524
Cluster-15354.75349,GO:0005524
Cluster-15354.75840,GO:0004356
Cluster-15354.76051,GO:0051082
Cluster-15354.76122,GO:0004427
Cluster-15354.76410,GO:0003746
Cluster-15354.76577,GO:0003723
Cluster-15354.76655,GO:0020037
Cluster-15354.76843,GO:0016491
Cluster-15354.76936,GO:0046872
Cluster-15354.77172,GO:0016638
Cluster-15354.77377,GO:0005488
Cluster-15354.77449,GO:0004146
Cluster-15354.77501,GO:0061630
Cluster-15354.77617,GO:0004612
Cluster-15354.77689,GO:0061630
Cluster-15354.77776,GO:0008270
Cluster-15354.77830,GO:0016773
Cluster-15354.77834,GO:0016787
Cluster-15354.7794,GO:0020037
Cluster-15354.78070,GO:0005515
Cluster-15354.78088,GO:0005515
Cluster-15354.78453,GO:0005219
Cluster-15354.78457,GO:0005219
Cluster-15354.78460,GO:0005219
Cluster-15354.78625,GO:0004634
Cluster-15354.78815,GO:0016620
Cluster-15354.78876,GO:0005524
Cluster-15354.79012,GO:0008270
Cluster-15354.79033,GO:0051536
Cluster-15354.79150,GO:0046872
Cluster-15354.79261,GO:0005198
Cluster-15354.79417,GO:0016887
Cluster-15354.79510,GO:0009982
Cluster-15354.79694,GO:0003735
Cluster-15354.80011,GO:0005524
Cluster-15354.80028,GO:0001882
Cluster-15354.80032,GO:0045300
Cluster-15354.80066,GO:0045182
Cluster-15354.80174,GO:0003854
Cluster-15354.80176,GO:0016616
Cluster-15354.80228,GO:0003777
Cluster-15354.80249,GO:0003677
Cluster-15354.80270,GO:0043565
Cluster-15354.80292,GO:0003677
Cluster-15354.80316,GO:0008239
Cluster-15354.80487,GO:0003924
Cluster-15354.80589,GO:0008289
Cluster-15354.80611,GO:0008270
Cluster-15354.80641,GO:0000287
Cluster-15354.80684,GO:0016746
Cluster-15354.80741,GO:0004590
Cluster-15354.80800,GO:0016705
Cluster-15354.80892,GO:0003994
Cluster-15354.80894,GO:0003994
Cluster-15354.81124,GO:0016788
Cluster-15354.81126,GO:0003677
Cluster-15354.81286,GO:0003899
Cluster-15354.81289,GO:0003899
Cluster-15354.81290,GO:0005509
Cluster-15354.81426,GO:0046872
Cluster-15354.81596,GO:0004372
Cluster-15354.81610,GO:0016491
Cluster-15354.81612,GO:0003854
Cluster-15354.81630,GO:0003676
Cluster-15354.81854,GO:0008080
Cluster-15354.81970,GO:0046983
Cluster-15354.81995,GO:0008170
Cluster-15354.82013,GO:0003735
Cluster-15354.82033,GO:0009496
Cluster-15354.82170,GO:0015093
Cluster-15354.82185,GO:0004634
Cluster-15354.82190,GO:0004518
Cluster-15354.82253,GO:0016817
Cluster-15354.82311,GO:0003676
Cluster-15354.82331,GO:0020037
Cluster-15354.82402,GO:0050567
Cluster-15354.82438,GO:0005516
Cluster-15354.82473,GO:0020037
Cluster-15354.82547,GO:0051082
Cluster-15354.82592,GO:0008234
Cluster-15354.82637,GO:0008270
Cluster-15354.82717,GO:0008270
Cluster-15354.82874,GO:0005515
Cluster-15354.82887,GO:0003735
Cluster-15354.82909,GO:0009055
Cluster-15354.83028,GO:0051536
Cluster-15354.83029,GO:0020037
Cluster-15354.83070,GO:0004096
Cluster-15354.83140,GO:0008527
Cluster-15354.83141,GO:0016491
Cluster-15354.83243,GO:0003824
Cluster-15354.83261,GO:0005515
Cluster-15354.83320,GO:0005525
Cluster-15354.83322,GO:0047746
Cluster-15354.83338,GO:0003677
Cluster-15354.83378,GO:0042626
Cluster-15354.83385,GO:0046537
Cluster-15354.83410,GO:0046537
Cluster-15354.83460,GO:0046537
Cluster-15354.83467,GO:0030955
Cluster-15354.83481,GO:0005515
Cluster-15354.83503,GO:0008270
Cluster-15354.83515,GO:0004096
Cluster-15354.83555,GO:0003735
Cluster-15354.83603,GO:0008270
Cluster-15354.83622,GO:0005524
Cluster-15354.83667,GO:0004252
Cluster-15354.83764,GO:0015930
Cluster-15354.83769,GO:0008270
Cluster-15354.83785,GO:0003854
Cluster-15354.83813,GO:0016209
Cluster-15354.83831,GO:0018836
Cluster-15354.83837,GO:0016491
Cluster-15354.83847,GO:0016491
Cluster-15354.83879,GO:0005507
Cluster-15354.83961,GO:0004089
Cluster-15354.83966,GO:0004089
Cluster-15354.83970,GO:0008270
Cluster-15354.84013,GO:0008270
Cluster-15354.84044,GO:0003824
Cluster-15354.84076,GO:0051287
Cluster-15354.84079,GO:0051287
Cluster-15354.84086,GO:0015930
Cluster-15354.84092,GO:0046812
Cluster-15354.84105,GO:0005515
Cluster-15354.84107,GO:0005515
Cluster-15354.84254,GO:0003676
Cluster-15354.84306,GO:0004096
Cluster-15354.84351,GO:0003735
Cluster-15354.84404,GO:0005524
Cluster-15354.84420,GO:0005219
Cluster-15354.84488,GO:0003690
Cluster-15354.84602,GO:0004590
Cluster-15354.84698,GO:0004096
Cluster-15354.84776,GO:0005515
Cluster-15354.84820,GO:0005524
Cluster-15354.84828,GO:0004565
Cluster-15354.84833,GO:0004565
Cluster-15354.84838,GO:0004565
Cluster-15354.84839,GO:0004565
Cluster-15354.84843,GO:0000287
Cluster-15354.84875,GO:0019904
Cluster-15354.84883,GO:0004478
Cluster-15354.84886,GO:0009055
Cluster-15354.84887,GO:0016705
Cluster-15354.85002,GO:0005524
Cluster-15354.85093,GO:0042626
Cluster-15354.85147,GO:0004332
Cluster-15354.85152,GO:0020037
Cluster-15354.85222,GO:0008199
Cluster-15354.85258,GO:0005524
Cluster-15354.85260,GO:0051082
Cluster-15354.85320,GO:0004616
Cluster-15354.85341,GO:0003824
Cluster-15354.85424,GO:0008168
Cluster-15354.85465,GO:0005524
Cluster-15354.85472,GO:0016772
Cluster-15354.85548,GO:0016616
Cluster-15354.85595,GO:0003677
Cluster-15354.85632,GO:0051082
Cluster-15354.85633,GO:0005509
Cluster-15354.85769,GO:0016705
Cluster-15354.85770,GO:0016705
Cluster-15354.85861,GO:0005515
Cluster-15354.85894,GO:0008200
Cluster-15354.85937,GO:0005515
Cluster-15354.85986,GO:0042624
Cluster-15354.86112,GO:0015238
Cluster-15354.86251,GO:0016301
Cluster-15354.86585,GO:0005198
Cluster-15354.86638,GO:0051082
Cluster-15354.86738,GO:0046983
Cluster-15354.86743,GO:0046983
Cluster-15354.86804,GO:0046872
Cluster-15354.86858,GO:0003924
Cluster-15354.86899,GO:0016620
Cluster-15354.87075,GO:0004652
Cluster-15354.87127,GO:0008073
Cluster-15354.87378,GO:0004553
Cluster-15354.87424,GO:0004511
Cluster-15354.87516,GO:0020037
Cluster-15354.87579,GO:0004497
Cluster-15354.87776,GO:0051082
Cluster-15354.88028,GO:0015035
Cluster-15354.88292,GO:0050661
Cluster-15354.88459,GO:0016760
Cluster-15354.88461,GO:0005515
Cluster-15354.88563,GO:0051082
Cluster-15354.88622,GO:0046406
Cluster-15354.88672,GO:0009496
Cluster-15354.88678,GO:0009496
Cluster-15354.88712,GO:0003677
Cluster-15354.88786,GO:0003854
Cluster-15354.88820,GO:0005219
Cluster-15354.88872,GO:0008134
Cluster-15354.88946,GO:0020037
Cluster-15354.88966,GO:0003723
Cluster-15354.89059,GO:0009678
Cluster-15354.89066,GO:0004332
Cluster-15354.89194,GO:0030151
Cluster-15354.89198,GO:0030151
Cluster-15354.89199,GO:0016491
Cluster-15354.89305,GO:0004418
Cluster-15354.89564,GO:0005524
Cluster-15354.89585,GO:0098599
Cluster-15354.89653,GO:0020037
Cluster-15354.89697,GO:0050662
Cluster-15354.89716,GO:0005524
Cluster-15354.90127,GO:0004601
Cluster-15354.9013,GO:0015081
Cluster-15354.9015,GO:0015081
Cluster-15354.90676,GO:0003677
Cluster-15354.90733,GO:0005515
Cluster-15354.90879,GO:0004743
Cluster-15354.90888,GO:0030955
Cluster-15354.90922,GO:0000166
Cluster-15354.90933,GO:0008483
Cluster-15354.91156,GO:0016818
Cluster-15354.91216,GO:0005524
Cluster-15354.91252,GO:0003677
Cluster-15354.91254,GO:0003676
Cluster-15354.91399,GO:0005524
Cluster-15354.91537,GO:0005524
Cluster-15354.91648,GO:0003924
Cluster-15354.91984,GO:0003918
Cluster-15354.92179,GO:0051536
Cluster-15354.92271,GO:0050661
Cluster-15354.92273,GO:0004616
Cluster-15354.92431,GO:0000155
Cluster-15354.92830,GO:0003676
Cluster-15354.92833,GO:0003676
Cluster-15354.92869,GO:0008013
Cluster-15354.93147,GO:0008312
Cluster-15354.93149,GO:0008312
Cluster-15354.93286,GO:0043565
Cluster-15354.93454,GO:0004672
Cluster-15354.93591,GO:0004672
Cluster-15354.93669,GO:0003824
Cluster-15354.93871,GO:0003854
Cluster-15354.93907,GO:0003743
Cluster-15354.93920,GO:0004843
Cluster-15354.94044,GO:0031072
Cluster-15354.94205,GO:0005524
Cluster-15354.94286,GO:0016620
Cluster-15354.94429,GO:0005086
Cluster-15354.94506,GO:0016597
Cluster-15354.94636,GO:0016763
Cluster-15354.94800,GO:0050661
Cluster-15354.94802,GO:0050661
Cluster-15354.94828,GO:0016818
Cluster-15354.94876,GO:0050661
Cluster-15354.95337,GO:0051287
Cluster-15354.95351,GO:0016616
Cluster-15354.95489,GO:0016301
Cluster-15354.95530,GO:0016638
Cluster-15354.95743,GO:0050660
Cluster-15354.95774,GO:0003677
Cluster-15354.96163,GO:0020037
Cluster-15354.96204,GO:0003676
Cluster-15354.96296,GO:0051082
Cluster-15354.97188,GO:0003723
Cluster-15354.97222,GO:0051287
Cluster-15354.97381,GO:0003735
Cluster-15354.97445,GO:0005524
Cluster-15354.97726,GO:0005515
Cluster-15354.97728,GO:0004674
Cluster-15354.98083,GO:0008839
Cluster-15354.98748,GO:0003677
Cluster-15354.99009,GO:0004672
Cluster-15354.99108,GO:0005515
Cluster-15354.99187,GO:0004672
Cluster-15354.99485,GO:0008373
Cluster-15354.99541,GO:0043565
Cluster-15354.99542,GO:0043565
Cluster-15354.99740,GO:0030599
Cluster-15354.99749,GO:0015930
Cluster-21582.4,GO:0008270
Cluster-27788.0,GO:0031423
Cluster-36085.0,GO:0043548
Cluster-38827.3,GO:0015269
Cluster-39376.0,GO:0008677
Cluster-39622.10,GO:0046872
Cluster-4357.3,GO:0004930
Cluster-43964.2,GO:0005525
Cluster-45570.0,GO:0015297
Cluster-46822.1,GO:0009055
Cluster-48422.1,GO:0061630
Cluster-50294.0,GO:0003705
Cluster-50808.0,GO:0016671
Cluster-51475.0,GO:0016705
Cluster-51899.0,GO:0003899
Cluster-52544.1,GO:0005524
Cluster-52876.0,GO:0016874
Cluster-52924.0,GO:0016887
Cluster-53622.0,GO:0008170
Cluster-53670.1,GO:0046983
Cluster-6811.0,GO:0008200
Cluster-13954.7,GO:0003677
Cluster-15354.100614,GO:0005515
Cluster-15354.100735,GO:0005524
Cluster-15354.101044,GO:0003824
Cluster-15354.101235,GO:0042803
Cluster-15354.101243,GO:0005524
Cluster-15354.102456,GO:0030246
Cluster-15354.102982,GO:0016887
Cluster-15354.103977,GO:0005525
Cluster-15354.104132,GO:0034597
Cluster-15354.104173,GO:0003779
Cluster-15354.104176,GO:0003779
Cluster-15354.104324,GO:0016491
Cluster-15354.104508,GO:0016491
Cluster-15354.104576,GO:0005524
Cluster-15354.104879,GO:0004672
Cluster-15354.105194,GO:0005509
Cluster-15354.105217,GO:0004553
Cluster-15354.105373,GO:0046983
Cluster-15354.105417,GO:0030955
Cluster-15354.105418,GO:0000287
Cluster-15354.106011,GO:0015923
Cluster-15354.106188,GO:0016831
Cluster-15354.106203,GO:0030170
Cluster-15354.106206,GO:0030170
Cluster-15354.109137,GO:0015035
Cluster-15354.110061,GO:0005102
Cluster-15354.110136,GO:0003677
Cluster-15354.110626,GO:0008839
Cluster-15354.110630,GO:0016620
Cluster-15354.110878,GO:0003824
Cluster-15354.112134,GO:0016705
Cluster-15354.112174,GO:0016773
Cluster-15354.112302,GO:0000166
Cluster-15354.112551,GO:0003700
Cluster-15354.112658,GO:0003723
Cluster-15354.112972,GO:0008199
Cluster-15354.112973,GO:0046872
Cluster-15354.114356,GO:0004672
Cluster-15354.114567,GO:0003700
Cluster-15354.114568,GO:0004252
Cluster-15354.114646,GO:0004842
Cluster-15354.114750,GO:0003899
Cluster-15354.115015,GO:0005524
Cluster-15354.115739,GO:0001104
Cluster-15354.115863,GO:0003677
Cluster-15354.115916,GO:0000287
Cluster-15354.11627,GO:0005524
Cluster-15354.11628,GO:0005525
Cluster-15354.116284,GO:0004672
Cluster-15354.116513,GO:0045502
Cluster-15354.116962,GO:0046872
Cluster-15354.117117,GO:0016301
Cluster-15354.118360,GO:0005524
Cluster-15354.119044,GO:0004672
Cluster-15354.119456,GO:0003873
Cluster-15354.119602,GO:0003723
Cluster-15354.120256,GO:0005496
Cluster-15354.120925,GO:0003677
Cluster-15354.121099,GO:0008270
Cluster-15354.121471,GO:0030674
Cluster-15354.121490,GO:0042803
Cluster-15354.122239,GO:0030976
Cluster-15354.122429,GO:0004672
Cluster-15354.122769,GO:0016491
Cluster-15354.122770,GO:0005506
Cluster-15354.122772,GO:0008657
Cluster-15354.122773,GO:0000774
Cluster-15354.122776,GO:0016820
Cluster-15354.123023,GO:0008686
Cluster-15354.123083,GO:0005515
Cluster-15354.123317,GO:0070140
Cluster-15354.124793,GO:0004185
Cluster-15354.125058,GO:0005525
Cluster-15354.125059,GO:0009378
Cluster-15354.125069,GO:0008134
Cluster-15354.126198,GO:0030246
Cluster-15354.126482,GO:0005524
Cluster-15354.126582,GO:0003723
Cluster-15354.126585,GO:0003724
Cluster-15354.128315,GO:0004888
Cluster-15354.128316,GO:0003700
Cluster-15354.129010,GO:0005047
Cluster-15354.129570,GO:0005524
Cluster-15354.129644,GO:0003676
Cluster-15354.129648,GO:0005516
Cluster-15354.129673,GO:0016705
Cluster-15354.130030,GO:0005215
Cluster-15354.13034,GO:0004827
Cluster-15354.130808,GO:0003723
Cluster-15354.131500,GO:0005515
Cluster-15354.133278,GO:0098519
Cluster-15354.133381,GO:0016491
Cluster-15354.134350,GO:0005506
Cluster-15354.134530,GO:0000049
Cluster-15354.134535,GO:0000049
Cluster-15354.134930,GO:0003824
Cluster-15354.135195,GO:0016831
Cluster-15354.136205,GO:0005521
Cluster-15354.138239,GO:0004674
Cluster-15354.13839,GO:0004222
Cluster-15354.138411,GO:0043531
Cluster-15354.138730,GO:0008270
Cluster-15354.138733,GO:0008270
Cluster-15354.139059,GO:0016887
Cluster-15354.139123,GO:0008270
Cluster-15354.14021,GO:0004842
Cluster-15354.141679,GO:0016887
Cluster-15354.143060,GO:0016491
Cluster-15354.143223,GO:0005524
Cluster-15354.143612,GO:0016788
Cluster-15354.144485,GO:0003951
Cluster-15354.145019,GO:0008855
Cluster-15354.145363,GO:0016887
Cluster-15354.145365,GO:0003724
Cluster-15354.145366,GO:0003677
Cluster-15354.145367,GO:0005524
Cluster-15354.145368,GO:0003677
Cluster-15354.145370,GO:0003724
Cluster-15354.148382,GO:0003676
Cluster-15354.149513,GO:0016887
Cluster-15354.150046,GO:0030976
Cluster-15354.150048,GO:0003824
Cluster-15354.150132,GO:0016301
Cluster-15354.150772,GO:0008270
Cluster-15354.151253,GO:0005515
Cluster-15354.17306,GO:0033130
Cluster-15354.17309,GO:0043495
Cluster-15354.18501,GO:0005515
Cluster-15354.21949,GO:0003676
Cluster-15354.22182,GO:0003924
Cluster-15354.23167,GO:0051536
Cluster-15354.23815,GO:0016491
Cluster-15354.24989,GO:0008270
Cluster-15354.28229,GO:0000166
Cluster-15354.28485,GO:0005506
Cluster-15354.29049,GO:0047746
Cluster-15354.30036,GO:0008270
Cluster-15354.30632,GO:0046872
Cluster-15354.31002,GO:0052862
Cluster-15354.3238,GO:0005506
Cluster-15354.32560,GO:0003676
Cluster-15354.32579,GO:0003677
Cluster-15354.33813,GO:0016491
Cluster-15354.34522,GO:0033897
Cluster-15354.35078,GO:0046872
Cluster-15354.37051,GO:0015093
Cluster-15354.37055,GO:0003924
Cluster-15354.37256,GO:0016616
Cluster-15354.37521,GO:0004190
Cluster-15354.38429,GO:0019843
Cluster-15354.38767,GO:0015093
Cluster-15354.39187,GO:0009378
Cluster-15354.39338,GO:0016702
Cluster-15354.39386,GO:0004181
Cluster-15354.39541,GO:0008270
Cluster-15354.39665,GO:0015116
Cluster-15354.39819,GO:0016705
Cluster-15354.40658,GO:0030246
Cluster-15354.41046,GO:0017025
Cluster-15354.41734,GO:0005516
Cluster-15354.43454,GO:0005506
Cluster-15354.43459,GO:0020037
Cluster-15354.43464,GO:0005506
Cluster-15354.43585,GO:0016772
Cluster-15354.43630,GO:0008134
Cluster-15354.43631,GO:0016791
Cluster-15354.43635,GO:0005524
Cluster-15354.44208,GO:0043565
Cluster-15354.44529,GO:0005525
Cluster-15354.44530,GO:0000166
Cluster-15354.44618,GO:0016705
